Transcript stable ID	RefSeq mRNA ID
ENSCAFT00000049831	
ENSCAFT00000066055	
ENSCAFT00000038429	
ENSCAFT00000043033	
ENSCAFT00000066824	
ENSCAFT00000080621	
ENSCAFT00000064379	
ENSCAFT00000069617	
ENSCAFT00000079215	
ENSCAFT00000070856	
ENSCAFT00000078553	
ENSCAFT00000029096	
ENSCAFT00000067530	
ENSCAFT00000086910	
ENSCAFT00000087885	
ENSCAFT00000063560	
ENSCAFT00000036170	
ENSCAFT00000030211	
ENSCAFT00000092705	
ENSCAFT00000091195	
ENSCAFT00000049301	
ENSCAFT00000067250	
ENSCAFT00000045868	
ENSCAFT00000093365	
ENSCAFT00000068335	
ENSCAFT00000044879	
ENSCAFT00000066967	
ENSCAFT00000080999	
ENSCAFT00000090568	
ENSCAFT00000092372	
ENSCAFT00000051976	
ENSCAFT00000073115	
ENSCAFT00000092038	
ENSCAFT00000067180	
ENSCAFT00000065742	
ENSCAFT00000065383	
ENSCAFT00000089712	
ENSCAFT00000075930	
ENSCAFT00000027550	
ENSCAFT00000021379	
ENSCAFT00000079296	
ENSCAFT00000024365	
ENSCAFT00000089780	
ENSCAFT00000066251	
ENSCAFT00000006682	NM_001287063
ENSCAFT00000009780	
ENSCAFT00000090849	
ENSCAFT00000029095	
ENSCAFT00000081932	
ENSCAFT00000032151	
ENSCAFT00000066125	
ENSCAFT00000079936	
ENSCAFT00000011226	
ENSCAFT00000073750	
ENSCAFT00000074754	
ENSCAFT00000043481	
ENSCAFT00000038671	
ENSCAFT00000061600	
ENSCAFT00000003666	
ENSCAFT00000074849	
ENSCAFT00000049264	
ENSCAFT00000090136	
ENSCAFT00000006220	NM_001024636
ENSCAFT00000006219	
ENSCAFT00000081106	
ENSCAFT00000042796	
ENSCAFT00000027507	
ENSCAFT00000074143	
ENSCAFT00000006813	
ENSCAFT00000080123	
ENSCAFT00000076680	
ENSCAFT00000027580	
ENSCAFT00000083434	
ENSCAFT00000071645	
ENSCAFT00000091472	
ENSCAFT00000070793	
ENSCAFT00000080948	
ENSCAFT00000032150	
ENSCAFT00000086482	
ENSCAFT00000006134	
ENSCAFT00000079889	
ENSCAFT00000003644	
ENSCAFT00000044420	NM_001190926
ENSCAFT00000037693	
ENSCAFT00000031908	
ENSCAFT00000006668	NM_001252346
ENSCAFT00000008446	
ENSCAFT00000023788	
ENSCAFT00000027581	
ENSCAFT00000061514	
ENSCAFT00000046827	
ENSCAFT00000091583	
ENSCAFT00000038740	
ENSCAFT00000029168	
ENSCAFT00000062862	
ENSCAFT00000079413	
ENSCAFT00000064942	
ENSCAFT00000085505	
ENSCAFT00000006227	
ENSCAFT00000022273	
ENSCAFT00000069921	
ENSCAFT00000030283	
ENSCAFT00000089149	
ENSCAFT00000019074	NM_001146034
ENSCAFT00000061101	
ENSCAFT00000030804	
ENSCAFT00000032152	
ENSCAFT00000053002	
ENSCAFT00000092873	
ENSCAFT00000046248	
ENSCAFT00000021052	
ENSCAFT00000078641	
ENSCAFT00000002570	
ENSCAFT00000067071	
ENSCAFT00000082602	
ENSCAFT00000059858	
ENSCAFT00000079575	
ENSCAFT00000055097	
ENSCAFT00000078658	
ENSCAFT00000037859	
ENSCAFT00000006127	
ENSCAFT00000087866	
ENSCAFT00000076070	
ENSCAFT00000077101	
ENSCAFT00000085415	
ENSCAFT00000075328	
ENSCAFT00000031902	
ENSCAFT00000085882	
ENSCAFT00000092162	
ENSCAFT00000091714	
ENSCAFT00000078222	
ENSCAFT00000083152	
ENSCAFT00000015223	
ENSCAFT00000046896	
ENSCAFT00000002852	
ENSCAFT00000024370	
ENSCAFT00000030055	
ENSCAFT00000006222	NM_001003011
ENSCAFT00000070214	NM_001003169
ENSCAFT00000091591	
ENSCAFT00000082636	
ENSCAFT00000077355	
ENSCAFT00000063544	
ENSCAFT00000062045	
ENSCAFT00000042444	
ENSCAFT00000025066	
ENSCAFT00000058176	
ENSCAFT00000066899	
ENSCAFT00000092515	
ENSCAFT00000051544	
ENSCAFT00000075844	
ENSCAFT00000090007	
ENSCAFT00000082132	
ENSCAFT00000061821	
ENSCAFT00000036488	
ENSCAFT00000071199	
ENSCAFT00000080605	
ENSCAFT00000031523	
ENSCAFT00000008449	
ENSCAFT00000022744	
ENSCAFT00000084435	
ENSCAFT00000048803	
ENSCAFT00000065681	
ENSCAFT00000023560	
ENSCAFT00000060069	
ENSCAFT00000079327	
ENSCAFT00000014574	
ENSCAFT00000068311	
ENSCAFT00000041847	
ENSCAFT00000079552	
ENSCAFT00000002193	
ENSCAFT00000066865	
ENSCAFT00000069882	
ENSCAFT00000090230	
ENSCAFT00000032532	
ENSCAFT00000032155	
ENSCAFT00000009811	
ENSCAFT00000069391	
ENSCAFT00000003524	NM_001003264
ENSCAFT00000047898	
ENSCAFT00000012324	
ENSCAFT00000031787	
ENSCAFT00000092643	
ENSCAFT00000024372	
ENSCAFT00000066838	
ENSCAFT00000074051	
ENSCAFT00000090836	
ENSCAFT00000007441	
ENSCAFT00000012152	
ENSCAFT00000080688	
ENSCAFT00000072790	
ENSCAFT00000079507	
ENSCAFT00000044195	
ENSCAFT00000063028	
ENSCAFT00000069041	
ENSCAFT00000077770	
ENSCAFT00000062565	
ENSCAFT00000076653	
ENSCAFT00000002855	
ENSCAFT00000060107	
ENSCAFT00000084990	
ENSCAFT00000085657	
ENSCAFT00000076038	
ENSCAFT00000043657	
ENSCAFT00000000888	
ENSCAFT00000085216	
ENSCAFT00000032144	NM_001287130
ENSCAFT00000003670	
ENSCAFT00000027596	
ENSCAFT00000061310	
ENSCAFT00000066549	
ENSCAFT00000069485	
ENSCAFT00000032170	
ENSCAFT00000044880	
ENSCAFT00000040505	
ENSCAFT00000083118	
ENSCAFT00000062599	
ENSCAFT00000072521	
ENSCAFT00000065251	
ENSCAFT00000054250	
ENSCAFT00000062479	
ENSCAFT00000069861	
ENSCAFT00000035346	
ENSCAFT00000085191	
ENSCAFT00000009107	NM_001003036
ENSCAFT00000082288	
ENSCAFT00000066368	
ENSCAFT00000080500	
ENSCAFT00000035277	NM_001110802
ENSCAFT00000048776	
ENSCAFT00000065888	
ENSCAFT00000047576	
ENSCAFT00000064181	
ENSCAFT00000025071	
ENSCAFT00000092370	
ENSCAFT00000074220	
ENSCAFT00000086266	
ENSCAFT00000063788	
ENSCAFT00000035716	
ENSCAFT00000020512	
ENSCAFT00000037791	
ENSCAFT00000032145	
ENSCAFT00000026442	
ENSCAFT00000016410	
ENSCAFT00000047847	
ENSCAFT00000076960	
ENSCAFT00000070953	
ENSCAFT00000067574	
ENSCAFT00000058604	
ENSCAFT00000065470	
ENSCAFT00000066608	
ENSCAFT00000092215	
ENSCAFT00000084295	
ENSCAFT00000045098	
ENSCAFT00000047175	
ENSCAFT00000066557	
ENSCAFT00000080690	
ENSCAFT00000090334	
ENSCAFT00000015235	
ENSCAFT00000045644	
ENSCAFT00000045720	
ENSCAFT00000073098	
ENSCAFT00000051720	
ENSCAFT00000032613	
ENSCAFT00000022780	
ENSCAFT00000068468	
ENSCAFT00000093398	
ENSCAFT00000066047	
ENSCAFT00000082321	
ENSCAFT00000085192	
ENSCAFT00000064678	
ENSCAFT00000028728	
ENSCAFT00000086582	
ENSCAFT00000048678	
ENSCAFT00000062573	
ENSCAFT00000023554	
ENSCAFT00000032147	
ENSCAFT00000003528	
ENSCAFT00000045938	
ENSCAFT00000008003	
ENSCAFT00000012148	
ENSCAFT00000029482	
ENSCAFT00000018361	
ENSCAFT00000012329	
ENSCAFT00000070732	
ENSCAFT00000000869	
ENSCAFT00000038827	
ENSCAFT00000011646	
ENSCAFT00000025949	
ENSCAFT00000090492	
ENSCAFT00000067659	
ENSCAFT00000074374	
ENSCAFT00000077557	
ENSCAFT00000011126	
ENSCAFT00000062919	
ENSCAFT00000071923	
ENSCAFT00000083735	
ENSCAFT00000065912	
ENSCAFT00000029114	
ENSCAFT00000079031	
ENSCAFT00000064910	
ENSCAFT00000061598	
ENSCAFT00000023797	
ENSCAFT00000078230	
ENSCAFT00000025446	
ENSCAFT00000067231	
ENSCAFT00000083556	
ENSCAFT00000026939	
ENSCAFT00000048533	
ENSCAFT00000083805	
ENSCAFT00000072007	
ENSCAFT00000025074	
ENSCAFT00000063519	
ENSCAFT00000077598	
ENSCAFT00000074403	
ENSCAFT00000045009	
ENSCAFT00000026457	
ENSCAFT00000048503	
ENSCAFT00000026736	
ENSCAFT00000085937	
ENSCAFT00000029099	
ENSCAFT00000046434	
ENSCAFT00000059737	
ENSCAFT00000026079	
ENSCAFT00000070253	
ENSCAFT00000052783	
ENSCAFT00000058856	
ENSCAFT00000005247	
ENSCAFT00000001124	
ENSCAFT00000081263	
ENSCAFT00000003357	
ENSCAFT00000079816	
ENSCAFT00000091539	
ENSCAFT00000086002	
ENSCAFT00000009073	
ENSCAFT00000086515	
ENSCAFT00000006978	
ENSCAFT00000040502	
ENSCAFT00000003104	
ENSCAFT00000037464	
ENSCAFT00000087268	
ENSCAFT00000077482	
ENSCAFT00000004486	
ENSCAFT00000068484	
ENSCAFT00000084459	
ENSCAFT00000091976	
ENSCAFT00000023147	
ENSCAFT00000045221	NM_001346369
ENSCAFT00000008322	
ENSCAFT00000024405	
ENSCAFT00000015711	
ENSCAFT00000009276	
ENSCAFT00000031788	
ENSCAFT00000007419	
ENSCAFT00000037365	
ENSCAFT00000002210	
ENSCAFT00000031648	
ENSCAFT00000072370	
ENSCAFT00000021968	
ENSCAFT00000074344	
ENSCAFT00000044679	
ENSCAFT00000032160	
ENSCAFT00000087808	
ENSCAFT00000069626	
ENSCAFT00000039109	
ENSCAFT00000003028	
ENSCAFT00000048861	
ENSCAFT00000011063	
ENSCAFT00000008931	
ENSCAFT00000043655	
ENSCAFT00000036681	
ENSCAFT00000072133	
ENSCAFT00000076517	
ENSCAFT00000048027	
ENSCAFT00000012153	
ENSCAFT00000039036	
ENSCAFT00000087871	
ENSCAFT00000023152	
ENSCAFT00000004469	
ENSCAFT00000065125	
ENSCAFT00000085417	
ENSCAFT00000088323	
ENSCAFT00000045020	
ENSCAFT00000004496	
ENSCAFT00000093871	
ENSCAFT00000062317	
ENSCAFT00000044049	
ENSCAFT00000072461	
ENSCAFT00000080484	
ENSCAFT00000002031	
ENSCAFT00000078285	
ENSCAFT00000043775	
ENSCAFT00000033205	
ENSCAFT00000034592	
ENSCAFT00000074229	
ENSCAFT00000086134	
ENSCAFT00000075766	
ENSCAFT00000088705	
ENSCAFT00000015308	
ENSCAFT00000049453	
ENSCAFT00000089002	
ENSCAFT00000068096	
ENSCAFT00000082218	
ENSCAFT00000032732	
ENSCAFT00000070823	
ENSCAFT00000084971	
ENSCAFT00000065210	
ENSCAFT00000022177	
ENSCAFT00000033305	
ENSCAFT00000077130	
ENSCAFT00000055505	
ENSCAFT00000083512	
ENSCAFT00000031650	
ENSCAFT00000069387	
ENSCAFT00000078986	
ENSCAFT00000000933	
ENSCAFT00000003616	
ENSCAFT00000036043	NM_001005257
ENSCAFT00000044505	
ENSCAFT00000092095	
ENSCAFT00000009279	
ENSCAFT00000016091	
ENSCAFT00000042751	
ENSCAFT00000036910	
ENSCAFT00000018884	
ENSCAFT00000008929	
ENSCAFT00000048257	
ENSCAFT00000085969	
ENSCAFT00000050392	
ENSCAFT00000086553	
ENSCAFT00000050444	
ENSCAFT00000015184	
ENSCAFT00000045346	
ENSCAFT00000026575	
ENSCAFT00000087942	
ENSCAFT00000062835	
ENSCAFT00000038819	
ENSCAFT00000091922	
ENSCAFT00000004413	
ENSCAFT00000022636	
ENSCAFT00000022292	
ENSCAFT00000047526	
ENSCAFT00000062968	
ENSCAFT00000083371	
ENSCAFT00000082150	
ENSCAFT00000076587	
ENSCAFT00000088318	
ENSCAFT00000063926	
ENSCAFT00000086550	
ENSCAFT00000047827	
ENSCAFT00000064718	
ENSCAFT00000077788	
ENSCAFT00000071139	
ENSCAFT00000080296	
ENSCAFT00000017459	NM_001025622
ENSCAFT00000003912	
ENSCAFT00000045164	
ENSCAFT00000021019	
ENSCAFT00000067792	
ENSCAFT00000019431	NM_001270851
ENSCAFT00000084883	
ENSCAFT00000066779	
ENSCAFT00000031904	
ENSCAFT00000016430	
ENSCAFT00000087553	
ENSCAFT00000027075	
ENSCAFT00000076808	
ENSCAFT00000001823	
ENSCAFT00000075069	
ENSCAFT00000066481	
ENSCAFT00000085175	
ENSCAFT00000068326	
ENSCAFT00000082189	
ENSCAFT00000043766	
ENSCAFT00000063206	
ENSCAFT00000068401	
ENSCAFT00000017315	
ENSCAFT00000076320	
ENSCAFT00000090179	
ENSCAFT00000049059	
ENSCAFT00000086259	
ENSCAFT00000027464	
ENSCAFT00000036908	
ENSCAFT00000004500	
ENSCAFT00000064268	
ENSCAFT00000006665	
ENSCAFT00000069970	
ENSCAFT00000000639	
ENSCAFT00000029108	
ENSCAFT00000076567	
ENSCAFT00000000548	
ENSCAFT00000030989	
ENSCAFT00000064182	
ENSCAFT00000045552	
ENSCAFT00000070240	
ENSCAFT00000069339	
ENSCAFT00000049641	
ENSCAFT00000066730	
ENSCAFT00000091660	
ENSCAFT00000064694	
ENSCAFT00000079049	
ENSCAFT00000046495	
ENSCAFT00000065385	
ENSCAFT00000090232	
ENSCAFT00000076377	
ENSCAFT00000017557	
ENSCAFT00000025470	
ENSCAFT00000091582	
ENSCAFT00000002276	
ENSCAFT00000086612	
ENSCAFT00000019061	
ENSCAFT00000042760	
ENSCAFT00000024871	
ENSCAFT00000023154	
ENSCAFT00000049227	NM_001252379
ENSCAFT00000009217	
ENSCAFT00000014719	
ENSCAFT00000062180	
ENSCAFT00000047254	
ENSCAFT00000087635	
ENSCAFT00000059086	
ENSCAFT00000081452	
ENSCAFT00000089099	
ENSCAFT00000066714	
ENSCAFT00000018893	
ENSCAFT00000077718	
ENSCAFT00000079246	
ENSCAFT00000048458	NM_001003232
ENSCAFT00000068508	
ENSCAFT00000093840	
ENSCAFT00000024413	
ENSCAFT00000074089	
ENSCAFT00000072619	
ENSCAFT00000080466	
ENSCAFT00000061765	
ENSCAFT00000078006	
ENSCAFT00000084259	
ENSCAFT00000061935	
ENSCAFT00000001973	
ENSCAFT00000061428	
ENSCAFT00000022297	
ENSCAFT00000003362	
ENSCAFT00000001272	
ENSCAFT00000044385	
ENSCAFT00000048188	
ENSCAFT00000072262	
ENSCAFT00000073893	
ENSCAFT00000026941	
ENSCAFT00000093145	
ENSCAFT00000065357	
ENSCAFT00000069690	
ENSCAFT00000022807	
ENSCAFT00000061840	
ENSCAFT00000078561	
ENSCAFT00000063898	
ENSCAFT00000093131	
ENSCAFT00000063288	
ENSCAFT00000064710	
ENSCAFT00000043330	
ENSCAFT00000047968	
ENSCAFT00000029484	
ENSCAFT00000007415	
ENSCAFT00000066870	
ENSCAFT00000066300	
ENSCAFT00000077986	
ENSCAFT00000090069	
ENSCAFT00000009352	
ENSCAFT00000062464	
ENSCAFT00000074096	
ENSCAFT00000046266	
ENSCAFT00000013215	
ENSCAFT00000026656	
ENSCAFT00000004138	
ENSCAFT00000061156	
ENSCAFT00000075212	
ENSCAFT00000063563	
ENSCAFT00000060396	
ENSCAFT00000090814	
ENSCAFT00000087658	
ENSCAFT00000034108	
ENSCAFT00000093245	
ENSCAFT00000027289	
ENSCAFT00000090548	
ENSCAFT00000082764	
ENSCAFT00000042940	
ENSCAFT00000076080	
ENSCAFT00000047315	
ENSCAFT00000077990	
ENSCAFT00000079321	
ENSCAFT00000066792	
ENSCAFT00000014164	
ENSCAFT00000081082	
ENSCAFT00000067359	
ENSCAFT00000079174	
ENSCAFT00000037818	
ENSCAFT00000078452	
ENSCAFT00000016107	
ENSCAFT00000089176	
ENSCAFT00000063652	
ENSCAFT00000068880	
ENSCAFT00000084441	
ENSCAFT00000006179	
ENSCAFT00000060950	
ENSCAFT00000084939	
ENSCAFT00000088107	
ENSCAFT00000073956	
ENSCAFT00000006271	
ENSCAFT00000091063	
ENSCAFT00000076257	
ENSCAFT00000017564	
ENSCAFT00000079528	
ENSCAFT00000072269	
ENSCAFT00000001971	
ENSCAFT00000021334	
ENSCAFT00000093102	
ENSCAFT00000015736	
ENSCAFT00000017661	
ENSCAFT00000075284	
ENSCAFT00000045577	
ENSCAFT00000017875	
ENSCAFT00000074589	
ENSCAFT00000062942	
ENSCAFT00000001826	
ENSCAFT00000060400	
ENSCAFT00000004137	
ENSCAFT00000092359	
ENSCAFT00000063503	
ENSCAFT00000086007	
ENSCAFT00000069653	
ENSCAFT00000044306	
ENSCAFT00000065499	
ENSCAFT00000008943	
ENSCAFT00000062063	
ENSCAFT00000060209	
ENSCAFT00000070612	
ENSCAFT00000084670	
ENSCAFT00000003663	
ENSCAFT00000073424	
ENSCAFT00000017187	
ENSCAFT00000093858	
ENSCAFT00000064090	
ENSCAFT00000040226	
ENSCAFT00000074949	
ENSCAFT00000063083	
ENSCAFT00000034347	
ENSCAFT00000043763	
ENSCAFT00000093405	
ENSCAFT00000002033	
ENSCAFT00000044883	
ENSCAFT00000023175	
ENSCAFT00000074514	
ENSCAFT00000047540	
ENSCAFT00000034251	
ENSCAFT00000075910	
ENSCAFT00000079660	
ENSCAFT00000051185	
ENSCAFT00000064755	
ENSCAFT00000036124	
ENSCAFT00000054333	
ENSCAFT00000039865	
ENSCAFT00000069375	
ENSCAFT00000060336	
ENSCAFT00000029112	
ENSCAFT00000063875	
ENSCAFT00000048712	
ENSCAFT00000014581	
ENSCAFT00000044722	
ENSCAFT00000001583	
ENSCAFT00000026588	
ENSCAFT00000041270	
ENSCAFT00000049079	
ENSCAFT00000085627	
ENSCAFT00000018942	
ENSCAFT00000056971	
ENSCAFT00000084868	
ENSCAFT00000049115	
ENSCAFT00000065388	
ENSCAFT00000081597	
ENSCAFT00000066272	
ENSCAFT00000090294	
ENSCAFT00000067860	
ENSCAFT00000037166	
ENSCAFT00000003677	
ENSCAFT00000076710	
ENSCAFT00000071646	
ENSCAFT00000083627	
ENSCAFT00000086023	
ENSCAFT00000044622	
ENSCAFT00000044428	
ENSCAFT00000022309	
ENSCAFT00000000545	
ENSCAFT00000016988	
ENSCAFT00000091135	
ENSCAFT00000083441	
ENSCAFT00000014242	
ENSCAFT00000045474	
ENSCAFT00000077574	
ENSCAFT00000061359	
ENSCAFT00000031790	
ENSCAFT00000009779	
ENSCAFT00000082620	
ENSCAFT00000062330	
ENSCAFT00000061662	
ENSCAFT00000022221	
ENSCAFT00000051616	
ENSCAFT00000061017	
ENSCAFT00000066572	
ENSCAFT00000002283	
ENSCAFT00000029486	
ENSCAFT00000059713	
ENSCAFT00000067322	
ENSCAFT00000079409	
ENSCAFT00000037696	
ENSCAFT00000065406	
ENSCAFT00000048452	
ENSCAFT00000054005	
ENSCAFT00000007756	
ENSCAFT00000017693	
ENSCAFT00000042278	
ENSCAFT00000016127	
ENSCAFT00000062072	
ENSCAFT00000091029	
ENSCAFT00000044037	
ENSCAFT00000056353	
ENSCAFT00000079643	
ENSCAFT00000082731	
ENSCAFT00000047068	
ENSCAFT00000076266	
ENSCAFT00000092931	
ENSCAFT00000071437	
ENSCAFT00000083179	
ENSCAFT00000014960	
ENSCAFT00000056134	
ENSCAFT00000043087	
ENSCAFT00000071927	
ENSCAFT00000064134	
ENSCAFT00000069648	
ENSCAFT00000023809	
ENSCAFT00000036614	
ENSCAFT00000025968	
ENSCAFT00000067527	
ENSCAFT00000071290	
ENSCAFT00000019014	
ENSCAFT00000025203	
ENSCAFT00000006170	
ENSCAFT00000085811	
ENSCAFT00000079487	
ENSCAFT00000066218	
ENSCAFT00000000642	
ENSCAFT00000079589	
ENSCAFT00000087366	
ENSCAFT00000070710	
ENSCAFT00000032153	
ENSCAFT00000069647	
ENSCAFT00000061773	
ENSCAFT00000001564	
ENSCAFT00000086113	
ENSCAFT00000045979	
ENSCAFT00000083707	
ENSCAFT00000081248	
ENSCAFT00000060636	
ENSCAFT00000032171	
ENSCAFT00000047572	
ENSCAFT00000065550	
ENSCAFT00000077450	
ENSCAFT00000080250	
ENSCAFT00000019080	
ENSCAFT00000075496	
ENSCAFT00000063998	
ENSCAFT00000017060	
ENSCAFT00000004474	
ENSCAFT00000047718	NM_001314092
ENSCAFT00000035986	
ENSCAFT00000077430	
ENSCAFT00000071818	
ENSCAFT00000029115	
ENSCAFT00000091598	
ENSCAFT00000014514	
ENSCAFT00000009083	
ENSCAFT00000070558	
ENSCAFT00000026943	
ENSCAFT00000048992	
ENSCAFT00000091341	
ENSCAFT00000047258	NM_001011726
ENSCAFT00000072107	
ENSCAFT00000090998	
ENSCAFT00000070270	
ENSCAFT00000084182	
ENSCAFT00000068528	
ENSCAFT00000008926	
ENSCAFT00000027480	
ENSCAFT00000071407	
ENSCAFT00000091829	
ENSCAFT00000061008	
ENSCAFT00000072584	
ENSCAFT00000084962	
ENSCAFT00000020042	
ENSCAFT00000091788	
ENSCAFT00000063941	
ENSCAFT00000043975	
ENSCAFT00000093032	
ENSCAFT00000047495	
ENSCAFT00000062649	
ENSCAFT00000078753	
ENSCAFT00000079943	
ENSCAFT00000084312	
ENSCAFT00000092079	
ENSCAFT00000042661	
ENSCAFT00000090234	
ENSCAFT00000092406	
ENSCAFT00000026479	
ENSCAFT00000070022	
ENSCAFT00000039088	
ENSCAFT00000080575	
ENSCAFT00000047924	
ENSCAFT00000064233	
ENSCAFT00000038333	
ENSCAFT00000015288	
ENSCAFT00000049121	
ENSCAFT00000026123	
ENSCAFT00000048092	
ENSCAFT00000084366	
ENSCAFT00000019531	
ENSCAFT00000033175	
ENSCAFT00000079177	
ENSCAFT00000014740	
ENSCAFT00000019103	NM_001252380
ENSCAFT00000081900	
ENSCAFT00000061898	
ENSCAFT00000093458	
ENSCAFT00000006974	
ENSCAFT00000077910	
ENSCAFT00000004139	
ENSCAFT00000088665	
ENSCAFT00000059198	
ENSCAFT00000073053	
ENSCAFT00000051503	
ENSCAFT00000089020	
ENSCAFT00000016444	
ENSCAFT00000081917	
ENSCAFT00000045950	
ENSCAFT00000091245	
ENSCAFT00000030998	
ENSCAFT00000052854	
ENSCAFT00000089697	
ENSCAFT00000074372	
ENSCAFT00000050804	
ENSCAFT00000080631	
ENSCAFT00000051696	
ENSCAFT00000059600	
ENSCAFT00000080204	
ENSCAFT00000072213	
ENSCAFT00000021434	
ENSCAFT00000019073	NM_001287128
ENSCAFT00000015309	NM_001284452
ENSCAFT00000093441	
ENSCAFT00000074565	
ENSCAFT00000003040	
ENSCAFT00000060444	
ENSCAFT00000044404	
ENSCAFT00000088997	
ENSCAFT00000080081	
ENSCAFT00000078635	
ENSCAFT00000064838	
ENSCAFT00000063329	
ENSCAFT00000063067	
ENSCAFT00000066420	
ENSCAFT00000082188	
ENSCAFT00000059747	
ENSCAFT00000076391	
ENSCAFT00000090586	
ENSCAFT00000055775	
ENSCAFT00000093934	
ENSCAFT00000072651	
ENSCAFT00000048844	
ENSCAFT00000093345	
ENSCAFT00000068587	
ENSCAFT00000040446	
ENSCAFT00000006986	
ENSCAFT00000059769	
ENSCAFT00000018272	
ENSCAFT00000022373	
ENSCAFT00000090636	
ENSCAFT00000012375	
ENSCAFT00000029185	
ENSCAFT00000054628	
ENSCAFT00000071846	
ENSCAFT00000062897	
ENSCAFT00000087933	
ENSCAFT00000069381	
ENSCAFT00000087891	
ENSCAFT00000088622	
ENSCAFT00000043461	
ENSCAFT00000039484	
ENSCAFT00000072070	
ENSCAFT00000072633	
ENSCAFT00000086804	
ENSCAFT00000091994	
ENSCAFT00000075898	
ENSCAFT00000032956	
ENSCAFT00000041676	
ENSCAFT00000088286	
ENSCAFT00000042349	
ENSCAFT00000081607	
ENSCAFT00000040315	
ENSCAFT00000073891	
ENSCAFT00000076213	
ENSCAFT00000084413	
ENSCAFT00000077057	
ENSCAFT00000068325	
ENSCAFT00000075403	
ENSCAFT00000066374	
ENSCAFT00000082165	
ENSCAFT00000053538	
ENSCAFT00000092510	
ENSCAFT00000001975	
ENSCAFT00000064798	
ENSCAFT00000090456	
ENSCAFT00000085215	
ENSCAFT00000075166	
ENSCAFT00000072642	
ENSCAFT00000046298	
ENSCAFT00000011082	
ENSCAFT00000022909	
ENSCAFT00000032156	
ENSCAFT00000016309	
ENSCAFT00000084393	
ENSCAFT00000087807	
ENSCAFT00000011753	
ENSCAFT00000017190	
ENSCAFT00000004508	
ENSCAFT00000047995	
ENSCAFT00000063609	
ENSCAFT00000080936	
ENSCAFT00000064675	
ENSCAFT00000061278	
ENSCAFT00000070831	
ENSCAFT00000042453	
ENSCAFT00000085638	
ENSCAFT00000031912	
ENSCAFT00000028681	
ENSCAFT00000074936	
ENSCAFT00000007861	
ENSCAFT00000015954	
ENSCAFT00000060583	
ENSCAFT00000079898	
ENSCAFT00000076516	
ENSCAFT00000042650	
ENSCAFT00000087346	
ENSCAFT00000044524	
ENSCAFT00000071528	
ENSCAFT00000051722	
ENSCAFT00000048059	
ENSCAFT00000080782	
ENSCAFT00000092820	
ENSCAFT00000065409	
ENSCAFT00000041449	
ENSCAFT00000060554	
ENSCAFT00000081178	
ENSCAFT00000091657	
ENSCAFT00000070913	
ENSCAFT00000038755	
ENSCAFT00000071902	
ENSCAFT00000002128	
ENSCAFT00000016111	
ENSCAFT00000003368	
ENSCAFT00000087232	
ENSCAFT00000003620	
ENSCAFT00000080609	
ENSCAFT00000021437	
ENSCAFT00000067902	
ENSCAFT00000038723	
ENSCAFT00000019734	
ENSCAFT00000015204	
ENSCAFT00000092464	
ENSCAFT00000078796	
ENSCAFT00000027510	
ENSCAFT00000084358	
ENSCAFT00000061699	
ENSCAFT00000081820	
ENSCAFT00000076208	
ENSCAFT00000062275	
ENSCAFT00000026677	
ENSCAFT00000026735	
ENSCAFT00000087603	
ENSCAFT00000073514	
ENSCAFT00000076682	
ENSCAFT00000048055	
ENSCAFT00000029158	
ENSCAFT00000064805	
ENSCAFT00000026138	
ENSCAFT00000034711	
ENSCAFT00000082465	
ENSCAFT00000049451	
ENSCAFT00000053802	
ENSCAFT00000073419	
ENSCAFT00000062355	
ENSCAFT00000042899	
ENSCAFT00000027628	
ENSCAFT00000078917	
ENSCAFT00000093773	
ENSCAFT00000077730	
ENSCAFT00000004140	
ENSCAFT00000093549	
ENSCAFT00000029124	
ENSCAFT00000028685	
ENSCAFT00000073150	
ENSCAFT00000061531	
ENSCAFT00000024428	
ENSCAFT00000085137	
ENSCAFT00000060941	
ENSCAFT00000068192	
ENSCAFT00000043622	
ENSCAFT00000070615	
ENSCAFT00000089559	
ENSCAFT00000083986	
ENSCAFT00000045920	
ENSCAFT00000090598	
ENSCAFT00000022290	
ENSCAFT00000014800	
ENSCAFT00000023838	
ENSCAFT00000017381	
ENSCAFT00000049123	
ENSCAFT00000003043	
ENSCAFT00000049480	
ENSCAFT00000051748	
ENSCAFT00000033927	
ENSCAFT00000017887	
ENSCAFT00000069582	
ENSCAFT00000068239	
ENSCAFT00000080843	
ENSCAFT00000048225	NM_001143932
ENSCAFT00000086929	
ENSCAFT00000065414	
ENSCAFT00000085962	
ENSCAFT00000019546	
ENSCAFT00000082180	
ENSCAFT00000041723	
ENSCAFT00000071189	
ENSCAFT00000063428	
ENSCAFT00000026683	
ENSCAFT00000016729	
ENSCAFT00000006989	
ENSCAFT00000052978	
ENSCAFT00000091044	
ENSCAFT00000034427	
ENSCAFT00000066674	
ENSCAFT00000088007	
ENSCAFT00000078816	
ENSCAFT00000089354	
ENSCAFT00000043799	
ENSCAFT00000072513	
ENSCAFT00000084245	
ENSCAFT00000000643	NM_001003174
ENSCAFT00000023306	NM_001287153
ENSCAFT00000004904	
ENSCAFT00000011232	
ENSCAFT00000073494	
ENSCAFT00000085299	
ENSCAFT00000065091	
ENSCAFT00000059613	
ENSCAFT00000003183	
ENSCAFT00000076403	
