enst_id	ensp_id	ensembl_protein_length	ccds_id	biomart_uniprot_id	uniprot_id_with_isoform	is_matched	final_uniprot_id
ENSCAFT00000065261			CCDS2292			True	
ENSCAFT00000065261						True	
ENSCAFT00000065261			CCDS46471			True	
ENSCAFT00000065261			CCDS46470			True	
ENSCAFT00000065262						True	
ENSCAFT00000065263	ENSCAFP00000045928	100.0	CCDS33981			True	
ENSCAFT00000065263	ENSCAFP00000045928	100.0	CCDS3485			True	
ENSCAFT00000065263	ENSCAFP00000045928	100.0				True	
ENSCAFT00000065264	ENSCAFP00000061122	385.0	CCDS58718			True	
ENSCAFT00000065264	ENSCAFP00000061122	385.0	CCDS74539			True	
ENSCAFT00000065264	ENSCAFP00000061122	385.0				True	
ENSCAFT00000065264	ENSCAFP00000061122	385.0	CCDS2002			True	
ENSCAFT00000065265	ENSCAFP00000048557	322.0				True	
ENSCAFT00000065266			CCDS58707			True	
ENSCAFT00000065266						True	
ENSCAFT00000065266			CCDS1803			True	
ENSCAFT00000065267						True	
ENSCAFT00000065268			CCDS14039			True	
ENSCAFT00000065268			CCDS74873			True	
ENSCAFT00000065268						True	
ENSCAFT00000065268			CCDS14038			True	
ENSCAFT00000065269			CCDS82582			True	
ENSCAFT00000065269			CCDS33416			True	
ENSCAFT00000065269						True	
ENSCAFT00000065270			CCDS9892			True	
ENSCAFT00000065270						True	
ENSCAFT00000065271			CCDS31576			True	
ENSCAFT00000065271						True	
ENSCAFT00000065272						True	
ENSCAFT00000065272			CCDS8850			True	
ENSCAFT00000065272			CCDS41790			True	
ENSCAFT00000065272			CCDS58237			True	
ENSCAFT00000065272			CCDS58236			True	
ENSCAFT00000065273						True	
ENSCAFT00000065274						True	
ENSCAFT00000065275	ENSCAFP00000043467	774.0				True	
ENSCAFT00000065275	ENSCAFP00000043467	774.0	CCDS33975			True	
ENSCAFT00000065275	ENSCAFP00000043467	774.0	CCDS54756			True	
ENSCAFT00000065276						True	
ENSCAFT00000065277						True	
ENSCAFT00000065278						True	
ENSCAFT00000065279						True	
ENSCAFT00000065280						True	
ENSCAFT00000065281						True	
ENSCAFT00000065282			CCDS59418			True	
ENSCAFT00000065282			CCDS12846			True	
ENSCAFT00000065282			CCDS82387			True	
ENSCAFT00000065282						True	
ENSCAFT00000065283						True	
ENSCAFT00000065283			CCDS1992			True	
ENSCAFT00000065283			CCDS1993			True	
ENSCAFT00000065284						True	
ENSCAFT00000065285	ENSCAFP00000052851	787.0	CCDS55308			True	
ENSCAFT00000065285	ENSCAFP00000052851	787.0				True	
ENSCAFT00000065285	ENSCAFP00000052851	787.0	CCDS55309			True	
ENSCAFT00000065285	ENSCAFP00000052851	787.0	CCDS47965			True	
ENSCAFT00000065285	ENSCAFP00000052851	787.0	CCDS6602			True	
ENSCAFT00000065286	ENSCAFP00000064535	971.0				True	
ENSCAFT00000065286	ENSCAFP00000064535	971.0	CCDS105			True	
ENSCAFT00000065286	ENSCAFP00000064535	971.0	CCDS30580			True	
ENSCAFT00000065287						True	
ENSCAFT00000065288	ENSCAFP00000044388	314.0				True	
ENSCAFT00000065288	ENSCAFP00000044388	314.0	CCDS58556			True	
ENSCAFT00000065288	ENSCAFP00000044388	314.0	CCDS45712			True	
ENSCAFT00000065288	ENSCAFP00000044388	314.0	CCDS42350			True	
ENSCAFT00000065288	ENSCAFP00000044388	314.0	CCDS77049			True	
ENSCAFT00000065288	ENSCAFP00000044388	314.0				True	
ENSCAFT00000065288	ENSCAFP00000044388	314.0	CCDS45714			True	
ENSCAFT00000065288	ENSCAFP00000044388	314.0	CCDS45713			True	
ENSCAFT00000065289						True	
ENSCAFT00000065290						True	
ENSCAFT00000065291	ENSCAFP00000060585	455.0	CCDS14391			True	
ENSCAFT00000065292	ENSCAFP00000044122	1892.0	CCDS14091			True	
ENSCAFT00000065292	ENSCAFP00000044122	1892.0				True	
ENSCAFT00000065293	ENSCAFP00000064021	49.0	CCDS4427			True	
ENSCAFT00000065293	ENSCAFP00000064021	49.0				True	
ENSCAFT00000065294	ENSCAFP00000050197	662.0	CCDS55937			True	
ENSCAFT00000065294	ENSCAFP00000050197	662.0	CCDS55936			True	
ENSCAFT00000065294	ENSCAFP00000050197	662.0				True	
ENSCAFT00000065294	ENSCAFP00000050197	662.0	CCDS9878			True	
ENSCAFT00000065295	ENSCAFP00000054248	288.0	CCDS253			True	
ENSCAFT00000065295	ENSCAFP00000054248	288.0	CCDS55581			True	
ENSCAFT00000065295	ENSCAFP00000054248	288.0				True	
ENSCAFT00000065296						True	
ENSCAFT00000065297						True	
ENSCAFT00000065298						True	
ENSCAFT00000065298			CCDS54739			True	
ENSCAFT00000065298			CCDS54740			True	
ENSCAFT00000065299						True	
ENSCAFT00000065300	ENSCAFP00000045108	224.0	CCDS8492			True	
ENSCAFT00000065300	ENSCAFP00000045108	224.0				True	
ENSCAFT00000065300	ENSCAFP00000045108	224.0	CCDS31722			True	
ENSCAFT00000065300	ENSCAFP00000045108	224.0	CCDS81649			True	
ENSCAFT00000065301	ENSCAFP00000049298	113.0				True	
ENSCAFT00000065301	ENSCAFP00000049298	113.0	CCDS73046			True	
ENSCAFT00000065301	ENSCAFP00000049298	113.0	CCDS31050			True	
ENSCAFT00000065302			CCDS11260			True	
ENSCAFT00000065302						True	
ENSCAFT00000065303	ENSCAFP00000056862	651.0	CCDS45436			True	
ENSCAFT00000065303	ENSCAFP00000056862	651.0	CCDS10590			True	
ENSCAFT00000065303	ENSCAFP00000056862	651.0				True	
ENSCAFT00000065304			CCDS33304			True	
ENSCAFT00000065304			CCDS77476			True	
ENSCAFT00000065304						True	
ENSCAFT00000065305						True	
ENSCAFT00000065306						True	
ENSCAFT00000065307						True	
ENSCAFT00000065308			CCDS34403			True	
ENSCAFT00000065308			CCDS87383			True	
ENSCAFT00000065309						True	
ENSCAFT00000065310	ENSCAFP00000055824	931.0				True	
ENSCAFT00000065310	ENSCAFP00000055824	931.0	CCDS6736			True	
ENSCAFT00000065311	ENSCAFP00000054256	1174.0				True	
ENSCAFT00000065311	ENSCAFP00000054256	1174.0	CCDS45010			True	
ENSCAFT00000065312	ENSCAFP00000044268	51.0				True	
ENSCAFT00000065313	ENSCAFP00000061801	1460.0				True	
ENSCAFT00000065314						True	
ENSCAFT00000065315	ENSCAFP00000053408	227.0				True	
ENSCAFT00000065315	ENSCAFP00000053408	227.0	CCDS13249			True	
ENSCAFT00000065315	ENSCAFP00000053408	227.0	CCDS13250			True	
ENSCAFT00000065316						True	
ENSCAFT00000065317			CCDS31503			True	
ENSCAFT00000065318	ENSCAFP00000046574	1107.0	CCDS3597			True	
ENSCAFT00000065318	ENSCAFP00000046574	1107.0	CCDS75156			True	
ENSCAFT00000065318	ENSCAFP00000046574	1107.0	CCDS3596			True	
ENSCAFT00000065318	ENSCAFP00000046574	1107.0	CCDS47088			True	
ENSCAFT00000065318	ENSCAFP00000046574	1107.0	CCDS54773			True	
ENSCAFT00000065318	ENSCAFP00000046574	1107.0	CCDS43244			True	
ENSCAFT00000065318	ENSCAFP00000046574	1107.0	CCDS75155			True	
ENSCAFT00000065318	ENSCAFP00000046574	1107.0				True	
ENSCAFT00000065319						True	
ENSCAFT00000065320						True	
ENSCAFT00000065321	ENSCAFP00000061353	1179.0				True	
ENSCAFT00000065321	ENSCAFP00000061353	1179.0	CCDS32091			True	
ENSCAFT00000065321	ENSCAFP00000061353	1179.0	CCDS81809			True	
ENSCAFT00000065322						True	
ENSCAFT00000065323			CCDS59279			True	
ENSCAFT00000065323						True	
ENSCAFT00000065323			CCDS32623			True	
ENSCAFT00000065324						True	
ENSCAFT00000065325						True	
ENSCAFT00000065326			CCDS87405			True	
ENSCAFT00000065326			CCDS87406			True	
ENSCAFT00000065326			CCDS4879			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS72813			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS72812			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS72816			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS72814			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS55611			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS72815			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS692			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS55610			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS691			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0				True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS693			True	
ENSCAFT00000065327	ENSCAFP00000062214	346.0	CCDS55609			True	
ENSCAFT00000065328						True	
ENSCAFT00000065329	ENSCAFP00000059548	518.0	CCDS10888			True	
ENSCAFT00000065329	ENSCAFP00000059548	518.0	CCDS32475			True	
ENSCAFT00000065329	ENSCAFP00000059548	518.0	CCDS86540			True	
ENSCAFT00000065329	ENSCAFP00000059548	518.0	CCDS42187			True	
ENSCAFT00000065329	ENSCAFP00000059548	518.0				True	
ENSCAFT00000065329	ENSCAFP00000059548	518.0	CCDS58478			True	
ENSCAFT00000065330						True	
ENSCAFT00000065331	ENSCAFP00000063045	674.0	CCDS14068			True	
ENSCAFT00000065331	ENSCAFP00000063045	674.0	CCDS43028			True	
ENSCAFT00000065331	ENSCAFP00000063045	674.0	CCDS14069			True	
ENSCAFT00000065331	ENSCAFP00000063045	674.0	CCDS14067			True	
ENSCAFT00000065331	ENSCAFP00000063045	674.0				True	
ENSCAFT00000065332	ENSCAFP00000054877	124.0				True	
ENSCAFT00000065333	ENSCAFP00000066389	277.0				True	
ENSCAFT00000065334						True	
ENSCAFT00000065335						True	
ENSCAFT00000065336	ENSCAFP00000065800	486.0	CCDS30935			True	
ENSCAFT00000065336	ENSCAFP00000065800	486.0	CCDS1270			True	
ENSCAFT00000065337	ENSCAFP00000065277	1195.0	CCDS45512			True	
ENSCAFT00000065337	ENSCAFP00000065277	1195.0	CCDS32466			True	
ENSCAFT00000065337	ENSCAFP00000065277	1195.0				True	
ENSCAFT00000065338						True	
ENSCAFT00000065338			CCDS34490			True	
ENSCAFT00000065338			CCDS75486			True	
ENSCAFT00000065339	ENSCAFP00000048041	731.0				True	
ENSCAFT00000065339	ENSCAFP00000048041	731.0	CCDS12505			True	
ENSCAFT00000065340						True	
ENSCAFT00000065341	ENSCAFP00000051211	640.0	CCDS34001			True	
ENSCAFT00000065341	ENSCAFP00000051211	640.0	CCDS3547			True	
ENSCAFT00000065341	ENSCAFP00000051211	640.0				True	
ENSCAFT00000065341	ENSCAFP00000051211	640.0	CCDS47068			True	
ENSCAFT00000065341	ENSCAFP00000051211	640.0	CCDS75138			True	
ENSCAFT00000065342						True	
ENSCAFT00000065342						True	
ENSCAFT00000065342			CCDS34049			True	
ENSCAFT00000065342			CCDS82945			True	
ENSCAFT00000065342			CCDS82946			True	
ENSCAFT00000065343						True	
ENSCAFT00000065344	ENSCAFP00000051753	499.0	CCDS4284			True	
ENSCAFT00000065344	ENSCAFP00000051753	499.0	CCDS64282			True	
ENSCAFT00000065344	ENSCAFP00000051753	499.0	CCDS64281			True	
ENSCAFT00000065344	ENSCAFP00000051753	499.0				True	
ENSCAFT00000065344	ENSCAFP00000051753	499.0	CCDS43380			True	
ENSCAFT00000065344	ENSCAFP00000051753	499.0	CCDS4283			True	
ENSCAFT00000065345						True	
ENSCAFT00000065346	ENSCAFP00000054793	740.0	CCDS55935			True	
ENSCAFT00000065346	ENSCAFP00000054793	740.0	CCDS32131			True	
ENSCAFT00000065346	ENSCAFP00000054793	740.0				True	
ENSCAFT00000065346	ENSCAFP00000054793	740.0	CCDS9872			True	
ENSCAFT00000065347	ENSCAFP00000064911	579.0	CCDS31610			True	
ENSCAFT00000065347	ENSCAFP00000064911	579.0	CCDS8110			True	
ENSCAFT00000065347	ENSCAFP00000064911	579.0	CCDS55771			True	
ENSCAFT00000065347	ENSCAFP00000064911	579.0				True	
ENSCAFT00000065347	ENSCAFP00000064911	579.0	CCDS8109			True	
ENSCAFT00000065348						True	
ENSCAFT00000065349						True	
ENSCAFT00000065350						True	
ENSCAFT00000065351			CCDS33905			True	
ENSCAFT00000065351						True	
ENSCAFT00000065351			CCDS58872			True	
ENSCAFT00000065352	ENSCAFP00000046520	1542.0	CCDS81341			True	
ENSCAFT00000065352	ENSCAFP00000046520	1542.0				True	
ENSCAFT00000065353						True	
ENSCAFT00000065354	ENSCAFP00000053015	479.0				True	
ENSCAFT00000065354	ENSCAFP00000053015	479.0	CCDS77990			True	
ENSCAFT00000065355						True	
ENSCAFT00000065356	ENSCAFP00000054797	726.0	CCDS46301			True	
ENSCAFT00000065356	ENSCAFP00000054797	726.0				True	
ENSCAFT00000065356	ENSCAFP00000054797	726.0	CCDS42688			True	
ENSCAFT00000065357						True	
ENSCAFT00000065358	ENSCAFP00000056337	1532.0	CCDS86182			True	
ENSCAFT00000065358	ENSCAFP00000056337	1532.0	CCDS31434			True	
ENSCAFT00000065358	ENSCAFP00000056337	1532.0				True	
ENSCAFT00000065359			CCDS10806			True	
ENSCAFT00000065359			CCDS45502			True	
ENSCAFT00000065359			CCDS10808			True	
ENSCAFT00000065359			CCDS10809			True	
ENSCAFT00000065359						True	
ENSCAFT00000065359			CCDS10807			True	
ENSCAFT00000065360	ENSCAFP00000059994	358.0				True	
ENSCAFT00000065360	ENSCAFP00000059994	358.0	CCDS87030			True	
ENSCAFT00000065360	ENSCAFP00000059994	358.0	CCDS14026			True	
ENSCAFT00000065360	ENSCAFP00000059994	358.0	CCDS14027			True	
ENSCAFT00000065361	ENSCAFP00000048261	539.0	CCDS6153			True	
ENSCAFT00000065361	ENSCAFP00000048261	539.0	CCDS6154			True	
ENSCAFT00000065361	ENSCAFP00000048261	539.0				True	
ENSCAFT00000065362						True	
ENSCAFT00000065363						True	
ENSCAFT00000065364	ENSCAFP00000064074	1039.0	CCDS56325			True	
ENSCAFT00000065364	ENSCAFP00000064074	1039.0	CCDS56326			True	
ENSCAFT00000065364	ENSCAFP00000064074	1039.0				True	
ENSCAFT00000065365						True	
ENSCAFT00000065366						True	
ENSCAFT00000065367						True	
ENSCAFT00000065368						True	
ENSCAFT00000065369						True	
ENSCAFT00000065370	ENSCAFP00000056445	724.0				True	
ENSCAFT00000065370	ENSCAFP00000056445	724.0	CCDS6450			True	
ENSCAFT00000065370	ENSCAFP00000056445	724.0	CCDS6449			True	
ENSCAFT00000065370	ENSCAFP00000056445	724.0	CCDS75809			True	
ENSCAFT00000065371	ENSCAFP00000055651	604.0	CCDS855			True	
ENSCAFT00000065371	ENSCAFP00000055651	604.0				True	
ENSCAFT00000065372	ENSCAFP00000043256	1773.0				True	
ENSCAFT00000065372	ENSCAFP00000043256	1773.0	CCDS14616			True	
ENSCAFT00000065373						True	
ENSCAFT00000065374						True	
ENSCAFT00000065375						True	
ENSCAFT00000065376						True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0	CCDS54676			True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0	CCDS54679			True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0	CCDS54677			True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0	CCDS54675			True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0	CCDS46956			True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0	CCDS54678			True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0				True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0	CCDS54673			True	
ENSCAFT00000065377	ENSCAFP00000058014	1389.0	CCDS54674			True	
ENSCAFT00000065378	ENSCAFP00000051864	381.0				True	
ENSCAFT00000065379	ENSCAFP00000066508	775.0				True	
ENSCAFT00000065379	ENSCAFP00000066508	775.0	CCDS2024			True	
ENSCAFT00000065380	ENSCAFP00000059997	443.0				True	
ENSCAFT00000065380	ENSCAFP00000059997	443.0				True	
ENSCAFT00000065380	ENSCAFP00000059997	443.0	CCDS8142			True	
ENSCAFT00000065381	ENSCAFP00000050062	429.0				True	
ENSCAFT00000065381	ENSCAFP00000050062	429.0	CCDS42863			True	
ENSCAFT00000065382	ENSCAFP00000059036	213.0	CCDS53395			True	
ENSCAFT00000065382	ENSCAFP00000059036	213.0	CCDS81388			True	
ENSCAFT00000065382	ENSCAFP00000059036	213.0				True	
ENSCAFT00000065382	ENSCAFP00000059036	213.0	CCDS53396			True	
ENSCAFT00000065382	ENSCAFP00000059036	213.0	CCDS1206			True	
ENSCAFT00000065382	ENSCAFP00000059036	213.0	CCDS53397			True	
ENSCAFT00000065383						True	
ENSCAFT00000065384						True	
ENSCAFT00000065384			CCDS12877			True	
ENSCAFT00000065385	ENSCAFP00000055074	518.0				True	
ENSCAFT00000065385	ENSCAFP00000055074	518.0	CCDS5697			True	
ENSCAFT00000065386	ENSCAFP00000051387	907.0	CCDS31953			True	
ENSCAFT00000065386	ENSCAFP00000051387	907.0				True	
ENSCAFT00000065387	ENSCAFP00000052391	158.0				True	
ENSCAFT00000065388	ENSCAFP00000049045	304.0	CCDS9899			True	
ENSCAFT00000065388	ENSCAFP00000049045	304.0				True	
ENSCAFT00000065389						True	
ENSCAFT00000065390	ENSCAFP00000060339	1450.0	CCDS72747			True	
ENSCAFT00000065390	ENSCAFP00000060339	1450.0	CCDS72746			True	
ENSCAFT00000065390	ENSCAFP00000060339	1450.0				True	
ENSCAFT00000065391	ENSCAFP00000066797	714.0	CCDS2936			True	
ENSCAFT00000065391	ENSCAFP00000066797	714.0	CCDS56265			True	
ENSCAFT00000065391	ENSCAFP00000066797	714.0				True	
ENSCAFT00000065392	ENSCAFP00000061643	87.0	CCDS7822			True	
ENSCAFT00000065392	ENSCAFP00000061643	87.0				True	
ENSCAFT00000065393						True	
ENSCAFT00000065394	ENSCAFP00000054366	326.0	CCDS33536			True	
ENSCAFT00000065394	ENSCAFP00000054366	326.0				True	
ENSCAFT00000065395			CCDS11588			True	
ENSCAFT00000065395			CCDS45741			True	
ENSCAFT00000065395						True	
ENSCAFT00000065395			CCDS82166			True	
ENSCAFT00000065395			CCDS82165			True	
ENSCAFT00000065396	ENSCAFP00000048778	2550.0				True	
ENSCAFT00000065396	ENSCAFP00000048778	2550.0	CCDS32373			True	
ENSCAFT00000065397						True	
ENSCAFT00000065398	ENSCAFP00000046467	1369.0	CCDS11436			True	
ENSCAFT00000065398	ENSCAFP00000046467	1369.0				True	
ENSCAFT00000065399	ENSCAFP00000055848	2072.0				True	
ENSCAFT00000065399	ENSCAFP00000055848	2072.0	CCDS45754			True	
ENSCAFT00000065400	ENSCAFP00000045999	205.0	CCDS8170			True	
ENSCAFT00000065400	ENSCAFP00000045999	205.0				True	
ENSCAFT00000065401	ENSCAFP00000059340	481.0				True	
ENSCAFT00000065401	ENSCAFP00000059340	481.0	CCDS2180			True	
ENSCAFT00000065402			CCDS8813			True	
ENSCAFT00000065402						True	
ENSCAFT00000065403			CCDS82039			True	
ENSCAFT00000065403			CCDS59276			True	
ENSCAFT00000065403			CCDS11051			True	
ENSCAFT00000065403						True	
ENSCAFT00000065403			CCDS58504			True	
ENSCAFT00000065403			CCDS58505			True	
ENSCAFT00000065403			CCDS11050			True	
ENSCAFT00000065404	ENSCAFP00000045859	362.0	CCDS2084			True	
ENSCAFT00000065404	ENSCAFP00000045859	362.0				True	
ENSCAFT00000065404	ENSCAFP00000045859	362.0				True	
ENSCAFT00000065404	ENSCAFP00000045859	362.0	CCDS54387			True	
ENSCAFT00000065405			CCDS42839			True	
ENSCAFT00000065405			CCDS42840			True	
ENSCAFT00000065405			CCDS63187			True	
ENSCAFT00000065405						True	
ENSCAFT00000065406	ENSCAFP00000062542	289.0	CCDS9899			True	
ENSCAFT00000065406	ENSCAFP00000062542	289.0				True	
ENSCAFT00000065407			CCDS3645			True	
ENSCAFT00000065407						True	
ENSCAFT00000065408						True	
ENSCAFT00000065409			CCDS3738			True	
ENSCAFT00000065409			CCDS64057			True	
ENSCAFT00000065409						True	
ENSCAFT00000065409			CCDS47133			True	
ENSCAFT00000065410						True	
ENSCAFT00000065411	ENSCAFP00000060513	699.0	CCDS54612			True	
ENSCAFT00000065411	ENSCAFP00000060513	699.0				True	
ENSCAFT00000065412	ENSCAFP00000062072	382.0	CCDS81854			True	
ENSCAFT00000065412	ENSCAFP00000062072	382.0	CCDS61552			True	
ENSCAFT00000065412	ENSCAFP00000062072	382.0	CCDS9971			True	
ENSCAFT00000065412	ENSCAFP00000062072	382.0				True	
ENSCAFT00000065413	ENSCAFP00000048991	438.0				True	
ENSCAFT00000065413	ENSCAFP00000048991	438.0	CCDS5530			True	
ENSCAFT00000065413	ENSCAFP00000048991	438.0	CCDS64665			True	
ENSCAFT00000065414						True	
ENSCAFT00000065415			CCDS1066			True	
ENSCAFT00000065415						True	
ENSCAFT00000065415			CCDS41405			True	
ENSCAFT00000065416						True	
ENSCAFT00000065417	ENSCAFP00000049294	613.0	CCDS9587			True	
ENSCAFT00000065417	ENSCAFP00000049294	613.0	CCDS55905			True	
ENSCAFT00000065417	ENSCAFP00000049294	613.0	CCDS53887			True	
ENSCAFT00000065417	ENSCAFP00000049294	613.0				True	
ENSCAFT00000065417	ENSCAFP00000049294	613.0	CCDS53889			True	
ENSCAFT00000065417	ENSCAFP00000049294	613.0	CCDS53888			True	
ENSCAFT00000065418	ENSCAFP00000064539	103.0	CCDS77180			True	
ENSCAFT00000065418	ENSCAFP00000064539	103.0	CCDS11920			True	
ENSCAFT00000065418	ENSCAFP00000064539	103.0				True	
ENSCAFT00000065419	ENSCAFP00000053864	197.0	CCDS9740			True	
ENSCAFT00000065419	ENSCAFP00000053864	197.0	CCDS9741			True	
ENSCAFT00000065419	ENSCAFP00000053864	197.0				True	
ENSCAFT00000065419	ENSCAFP00000053864	197.0	CCDS86396			True	
ENSCAFT00000065420			CCDS44785			True	
ENSCAFT00000065420						True	
ENSCAFT00000065421			CCDS4448			True	
ENSCAFT00000065421			CCDS4449			True	
ENSCAFT00000065421						True	
ENSCAFT00000065422						True	
ENSCAFT00000065423						True	
ENSCAFT00000065424						True	
ENSCAFT00000065425						True	
ENSCAFT00000065426						True	
ENSCAFT00000065427						True	
ENSCAFT00000065428			CCDS34732			True	
ENSCAFT00000065428						True	
ENSCAFT00000065428			CCDS83218			True	
ENSCAFT00000065429						True	
ENSCAFT00000065430	ENSCAFP00000046242	944.0	CCDS4240			True	
ENSCAFT00000065430	ENSCAFP00000046242	944.0				True	
ENSCAFT00000065431	ENSCAFP00000045149	61.0				True	
ENSCAFT00000065432	ENSCAFP00000058631	1556.0				True	
ENSCAFT00000065432	ENSCAFP00000058631	1556.0	CCDS34097			True	
ENSCAFT00000065433						True	
ENSCAFT00000065434			CCDS12674			True	
ENSCAFT00000065434			CCDS46117			True	
ENSCAFT00000065434						True	
ENSCAFT00000065434			CCDS74400			True	
ENSCAFT00000065434						True	
ENSCAFT00000065434			CCDS46118			True	
ENSCAFT00000065435			CCDS43659			True	
ENSCAFT00000065435			CCDS83233			True	
ENSCAFT00000065435						True	
ENSCAFT00000065436	ENSCAFP00000063924	769.0	CCDS77876			True	
ENSCAFT00000065436	ENSCAFP00000063924	769.0	CCDS3322			True	
ENSCAFT00000065436	ENSCAFP00000063924	769.0				True	
ENSCAFT00000065437						True	
ENSCAFT00000065438	ENSCAFP00000059529	600.0				True	
ENSCAFT00000065438	ENSCAFP00000059529	600.0	CCDS44707			True	
ENSCAFT00000065439	ENSCAFP00000059038	351.0				True	
ENSCAFT00000065439	ENSCAFP00000059038	351.0	CCDS10145			True	
ENSCAFT00000065440						True	
ENSCAFT00000065441	ENSCAFP00000050760	768.0	CCDS68391			True	
ENSCAFT00000065441	ENSCAFP00000050760	768.0	CCDS68392			True	
ENSCAFT00000065441	ENSCAFP00000050760	768.0				True	
ENSCAFT00000065441	ENSCAFP00000050760	768.0	CCDS68390			True	
ENSCAFT00000065441	ENSCAFP00000050760	768.0	CCDS2689			True	
ENSCAFT00000065442	ENSCAFP00000055438	157.0	CCDS147			True	
ENSCAFT00000065442	ENSCAFP00000055438	157.0	CCDS81264			True	
ENSCAFT00000065442	ENSCAFP00000055438	157.0				True	
ENSCAFT00000065443	ENSCAFP00000052965	593.0	CCDS56250			True	
ENSCAFT00000065443	ENSCAFP00000052965	593.0	CCDS56248			True	
ENSCAFT00000065443	ENSCAFP00000052965	593.0				True	
ENSCAFT00000065443	ENSCAFP00000052965	593.0	CCDS56247			True	
ENSCAFT00000065443	ENSCAFP00000052965	593.0	CCDS56249			True	
ENSCAFT00000065443	ENSCAFP00000052965	593.0	CCDS2710			True	
ENSCAFT00000065444						True	
ENSCAFT00000065445						True	
ENSCAFT00000065446						True	
ENSCAFT00000065447	ENSCAFP00000065094	1114.0	CCDS54831			True	
ENSCAFT00000065447	ENSCAFP00000065094	1114.0	CCDS3861			True	
ENSCAFT00000065447	ENSCAFP00000065094	1114.0				True	
ENSCAFT00000065448	ENSCAFP00000046416	834.0	CCDS47373			True	A0A8I3PDQ1
ENSCAFT00000065448	ENSCAFP00000046416	834.0	CCDS34340			True	A0A8I3PDQ1
